"x.pos","y.pos"
628721.606683005,-2163350.26832532
632099.434350059,-2163350.26832532
635477.262017113,-2163350.26832532
638855.089684167,-2163350.26832532
642232.917351222,-2163350.26832532
645610.745018276,-2163350.26832532
648988.57268533,-2163350.26832532
652366.400352384,-2163350.26832532
655744.228019438,-2163350.26832532
659122.055686492,-2163350.26832532
662499.883353546,-2163350.26832532
665877.711020601,-2163350.26832532
669255.538687655,-2163350.26832532
672633.366354709,-2163350.26832532
676011.194021763,-2163350.26832532
679389.021688817,-2163350.26832532
682766.849355871,-2163350.26832532
686144.677022925,-2163350.26832532
689522.50468998,-2163350.26832532
692900.332357034,-2163350.26832532
696278.160024088,-2163350.26832532
699655.987691142,-2163350.26832532
703033.815358196,-2163350.26832532
706411.64302525,-2163350.26832532
429429.774326811,-2161838.02349113
432807.601993865,-2161838.02349113
436185.429660919,-2161838.02349113
439563.257327973,-2161838.02349113
442941.084995027,-2161838.02349113
446318.912662081,-2161838.02349113
449696.740329136,-2161838.02349113
453074.56799619,-2161838.02349113
456452.395663244,-2161838.02349113
459830.223330298,-2161838.02349113
463208.050997352,-2161838.02349113
466585.878664406,-2161838.02349113
469963.70633146,-2161838.02349113
621965.951348897,-2161838.02349113
625343.779015951,-2161838.02349113
628721.606683005,-2161838.02349113
632099.434350059,-2161838.02349113
635477.262017113,-2161838.02349113
638855.089684167,-2161838.02349113
642232.917351222,-2161838.02349113
645610.745018276,-2161838.02349113
648988.57268533,-2161838.02349113
652366.400352384,-2161838.02349113
655744.228019438,-2161838.02349113
659122.055686492,-2161838.02349113
662499.883353546,-2161838.02349113
665877.711020601,-2161838.02349113
669255.538687655,-2161838.02349113
672633.366354709,-2161838.02349113
676011.194021763,-2161838.02349113
679389.021688817,-2161838.02349113
682766.849355871,-2161838.02349113
686144.677022925,-2161838.02349113
689522.50468998,-2161838.02349113
692900.332357034,-2161838.02349113
696278.160024088,-2161838.02349113
699655.987691142,-2161838.02349113
703033.815358196,-2161838.02349113
706411.64302525,-2161838.02349113
709789.470692304,-2161838.02349113
429429.774326811,-2160325.77865694
432807.601993865,-2160325.77865694
436185.429660919,-2160325.77865694
439563.257327973,-2160325.77865694
442941.084995027,-2160325.77865694
446318.912662081,-2160325.77865694
449696.740329136,-2160325.77865694
453074.56799619,-2160325.77865694
456452.395663244,-2160325.77865694
459830.223330298,-2160325.77865694
463208.050997352,-2160325.77865694
466585.878664406,-2160325.77865694
469963.70633146,-2160325.77865694
615210.296014788,-2160325.77865694
618588.123681843,-2160325.77865694
621965.951348897,-2160325.77865694
625343.779015951,-2160325.77865694
628721.606683005,-2160325.77865694
632099.434350059,-2160325.77865694
635477.262017113,-2160325.77865694
638855.089684167,-2160325.77865694
642232.917351222,-2160325.77865694
645610.745018276,-2160325.77865694
648988.57268533,-2160325.77865694
652366.400352384,-2160325.77865694
655744.228019438,-2160325.77865694
659122.055686492,-2160325.77865694
662499.883353546,-2160325.77865694
665877.711020601,-2160325.77865694
669255.538687655,-2160325.77865694
672633.366354709,-2160325.77865694
676011.194021763,-2160325.77865694
679389.021688817,-2160325.77865694
682766.849355871,-2160325.77865694
686144.677022925,-2160325.77865694
689522.50468998,-2160325.77865694
692900.332357034,-2160325.77865694
696278.160024088,-2160325.77865694
699655.987691142,-2160325.77865694
703033.815358196,-2160325.77865694
706411.64302525,-2160325.77865694
709789.470692304,-2160325.77865694
713167.298359358,-2160325.77865694
426051.946659757,-2158813.53382275
429429.774326811,-2158813.53382275
432807.601993865,-2158813.53382275
436185.429660919,-2158813.53382275
439563.257327973,-2158813.53382275
442941.084995027,-2158813.53382275
446318.912662081,-2158813.53382275
449696.740329136,-2158813.53382275
453074.56799619,-2158813.53382275
456452.395663244,-2158813.53382275
459830.223330298,-2158813.53382275
463208.050997352,-2158813.53382275
466585.878664406,-2158813.53382275
469963.70633146,-2158813.53382275
473341.533998515,-2158813.53382275
605076.813013626,-2158813.53382275
608454.64068068,-2158813.53382275
611832.468347734,-2158813.53382275
615210.296014788,-2158813.53382275
618588.123681843,-2158813.53382275
621965.951348897,-2158813.53382275
625343.779015951,-2158813.53382275
628721.606683005,-2158813.53382275
632099.434350059,-2158813.53382275
635477.262017113,-2158813.53382275
638855.089684167,-2158813.53382275
642232.917351222,-2158813.53382275
645610.745018276,-2158813.53382275
648988.57268533,-2158813.53382275
652366.400352384,-2158813.53382275
655744.228019438,-2158813.53382275
659122.055686492,-2158813.53382275
662499.883353546,-2158813.53382275
665877.711020601,-2158813.53382275
669255.538687655,-2158813.53382275
672633.366354709,-2158813.53382275
676011.194021763,-2158813.53382275
679389.021688817,-2158813.53382275
682766.849355871,-2158813.53382275
686144.677022925,-2158813.53382275
689522.50468998,-2158813.53382275
692900.332357034,-2158813.53382275
696278.160024088,-2158813.53382275
699655.987691142,-2158813.53382275
703033.815358196,-2158813.53382275
706411.64302525,-2158813.53382275
709789.470692304,-2158813.53382275
713167.298359358,-2158813.53382275
716545.126026413,-2158813.53382275
426051.946659757,-2157301.28898857
429429.774326811,-2157301.28898857
432807.601993865,-2157301.28898857
436185.429660919,-2157301.28898857
439563.257327973,-2157301.28898857
442941.084995027,-2157301.28898857
446318.912662081,-2157301.28898857
449696.740329136,-2157301.28898857
453074.56799619,-2157301.28898857
456452.395663244,-2157301.28898857
459830.223330298,-2157301.28898857
463208.050997352,-2157301.28898857
466585.878664406,-2157301.28898857
469963.70633146,-2157301.28898857
473341.533998515,-2157301.28898857
598321.157679518,-2157301.28898857
601698.985346572,-2157301.28898857
605076.813013626,-2157301.28898857
608454.64068068,-2157301.28898857
611832.468347734,-2157301.28898857
615210.296014788,-2157301.28898857
618588.123681843,-2157301.28898857
621965.951348897,-2157301.28898857
625343.779015951,-2157301.28898857
628721.606683005,-2157301.28898857
632099.434350059,-2157301.28898857
635477.262017113,-2157301.28898857
638855.089684167,-2157301.28898857
642232.917351222,-2157301.28898857
645610.745018276,-2157301.28898857
648988.57268533,-2157301.28898857
652366.400352384,-2157301.28898857
655744.228019438,-2157301.28898857
659122.055686492,-2157301.28898857
662499.883353546,-2157301.28898857
665877.711020601,-2157301.28898857
669255.538687655,-2157301.28898857
672633.366354709,-2157301.28898857
676011.194021763,-2157301.28898857
679389.021688817,-2157301.28898857
682766.849355871,-2157301.28898857
686144.677022925,-2157301.28898857
689522.50468998,-2157301.28898857
692900.332357034,-2157301.28898857
696278.160024088,-2157301.28898857
699655.987691142,-2157301.28898857
703033.815358196,-2157301.28898857
706411.64302525,-2157301.28898857
709789.470692304,-2157301.28898857
713167.298359358,-2157301.28898857
716545.126026413,-2157301.28898857
426051.946659757,-2155789.04415438
429429.774326811,-2155789.04415438
432807.601993865,-2155789.04415438
436185.429660919,-2155789.04415438
439563.257327973,-2155789.04415438
442941.084995027,-2155789.04415438
446318.912662081,-2155789.04415438
449696.740329136,-2155789.04415438
453074.56799619,-2155789.04415438
456452.395663244,-2155789.04415438
459830.223330298,-2155789.04415438
463208.050997352,-2155789.04415438
466585.878664406,-2155789.04415438
469963.70633146,-2155789.04415438
473341.533998515,-2155789.04415438
594943.330012464,-2155789.04415438
598321.157679518,-2155789.04415438
601698.985346572,-2155789.04415438
605076.813013626,-2155789.04415438
608454.64068068,-2155789.04415438
611832.468347734,-2155789.04415438
615210.296014788,-2155789.04415438
618588.123681843,-2155789.04415438
621965.951348897,-2155789.04415438
625343.779015951,-2155789.04415438
628721.606683005,-2155789.04415438
632099.434350059,-2155789.04415438
635477.262017113,-2155789.04415438
638855.089684167,-2155789.04415438
642232.917351222,-2155789.04415438
645610.745018276,-2155789.04415438
648988.57268533,-2155789.04415438
652366.400352384,-2155789.04415438
655744.228019438,-2155789.04415438
659122.055686492,-2155789.04415438
662499.883353546,-2155789.04415438
665877.711020601,-2155789.04415438
669255.538687655,-2155789.04415438
672633.366354709,-2155789.04415438
676011.194021763,-2155789.04415438
679389.021688817,-2155789.04415438
682766.849355871,-2155789.04415438
686144.677022925,-2155789.04415438
689522.50468998,-2155789.04415438
692900.332357034,-2155789.04415438
696278.160024088,-2155789.04415438
699655.987691142,-2155789.04415438
703033.815358196,-2155789.04415438
706411.64302525,-2155789.04415438
709789.470692304,-2155789.04415438
713167.298359358,-2155789.04415438
716545.126026413,-2155789.04415438
719922.953693467,-2155789.04415438
426051.946659757,-2154276.79932019
429429.774326811,-2154276.79932019
432807.601993865,-2154276.79932019
436185.429660919,-2154276.79932019
439563.257327973,-2154276.79932019
442941.084995027,-2154276.79932019
446318.912662081,-2154276.79932019
449696.740329136,-2154276.79932019
453074.56799619,-2154276.79932019
456452.395663244,-2154276.79932019
459830.223330298,-2154276.79932019
463208.050997352,-2154276.79932019
466585.878664406,-2154276.79932019
469963.70633146,-2154276.79932019
473341.533998515,-2154276.79932019
591565.502345409,-2154276.79932019
594943.330012464,-2154276.79932019
598321.157679518,-2154276.79932019
601698.985346572,-2154276.79932019
605076.813013626,-2154276.79932019
608454.64068068,-2154276.79932019
611832.468347734,-2154276.79932019
615210.296014788,-2154276.79932019
618588.123681843,-2154276.79932019
621965.951348897,-2154276.79932019
625343.779015951,-2154276.79932019
628721.606683005,-2154276.79932019
632099.434350059,-2154276.79932019
635477.262017113,-2154276.79932019
638855.089684167,-2154276.79932019
642232.917351222,-2154276.79932019
645610.745018276,-2154276.79932019
648988.57268533,-2154276.79932019
652366.400352384,-2154276.79932019
655744.228019438,-2154276.79932019
659122.055686492,-2154276.79932019
662499.883353546,-2154276.79932019
665877.711020601,-2154276.79932019
669255.538687655,-2154276.79932019
672633.366354709,-2154276.79932019
676011.194021763,-2154276.79932019
679389.021688817,-2154276.79932019
682766.849355871,-2154276.79932019
686144.677022925,-2154276.79932019
689522.50468998,-2154276.79932019
692900.332357034,-2154276.79932019
696278.160024088,-2154276.79932019
699655.987691142,-2154276.79932019
703033.815358196,-2154276.79932019
706411.64302525,-2154276.79932019
709789.470692304,-2154276.79932019
713167.298359358,-2154276.79932019
716545.126026413,-2154276.79932019
719922.953693467,-2154276.79932019
723300.781360521,-2154276.79932019
426051.946659757,-2152764.554486
429429.774326811,-2152764.554486
432807.601993865,-2152764.554486
436185.429660919,-2152764.554486
439563.257327973,-2152764.554486
442941.084995027,-2152764.554486
446318.912662081,-2152764.554486
449696.740329136,-2152764.554486
453074.56799619,-2152764.554486
456452.395663244,-2152764.554486
459830.223330298,-2152764.554486
463208.050997352,-2152764.554486
466585.878664406,-2152764.554486
469963.70633146,-2152764.554486
473341.533998515,-2152764.554486
581432.019344247,-2152764.554486
588187.674678355,-2152764.554486
591565.502345409,-2152764.554486
594943.330012464,-2152764.554486
598321.157679518,-2152764.554486
601698.985346572,-2152764.554486
605076.813013626,-2152764.554486
608454.64068068,-2152764.554486
611832.468347734,-2152764.554486
615210.296014788,-2152764.554486
618588.123681843,-2152764.554486
621965.951348897,-2152764.554486
625343.779015951,-2152764.554486
628721.606683005,-2152764.554486
632099.434350059,-2152764.554486
635477.262017113,-2152764.554486
638855.089684167,-2152764.554486
642232.917351222,-2152764.554486
645610.745018276,-2152764.554486
648988.57268533,-2152764.554486
652366.400352384,-2152764.554486
655744.228019438,-2152764.554486
659122.055686492,-2152764.554486
662499.883353546,-2152764.554486
665877.711020601,-2152764.554486
669255.538687655,-2152764.554486
672633.366354709,-2152764.554486
676011.194021763,-2152764.554486
679389.021688817,-2152764.554486
682766.849355871,-2152764.554486
686144.677022925,-2152764.554486
689522.50468998,-2152764.554486
692900.332357034,-2152764.554486
696278.160024088,-2152764.554486
699655.987691142,-2152764.554486
703033.815358196,-2152764.554486
706411.64302525,-2152764.554486
709789.470692304,-2152764.554486
713167.298359358,-2152764.554486
716545.126026413,-2152764.554486
719922.953693467,-2152764.554486
723300.781360521,-2152764.554486
422674.118992702,-2151252.30965181
426051.946659757,-2151252.30965181
429429.774326811,-2151252.30965181
432807.601993865,-2151252.30965181
436185.429660919,-2151252.30965181
439563.257327973,-2151252.30965181
442941.084995027,-2151252.30965181
446318.912662081,-2151252.30965181
449696.740329136,-2151252.30965181
453074.56799619,-2151252.30965181
456452.395663244,-2151252.30965181
459830.223330298,-2151252.30965181
463208.050997352,-2151252.30965181
466585.878664406,-2151252.30965181
469963.70633146,-2151252.30965181
473341.533998515,-2151252.30965181
571298.536343085,-2151252.30965181
574676.364010139,-2151252.30965181
578054.191677193,-2151252.30965181
581432.019344247,-2151252.30965181
584809.847011301,-2151252.30965181
588187.674678355,-2151252.30965181
591565.502345409,-2151252.30965181
594943.330012464,-2151252.30965181
598321.157679518,-2151252.30965181
601698.985346572,-2151252.30965181
605076.813013626,-2151252.30965181
608454.64068068,-2151252.30965181
611832.468347734,-2151252.30965181
615210.296014788,-2151252.30965181
618588.123681843,-2151252.30965181
621965.951348897,-2151252.30965181
625343.779015951,-2151252.30965181
628721.606683005,-2151252.30965181
632099.434350059,-2151252.30965181
635477.262017113,-2151252.30965181
638855.089684167,-2151252.30965181
642232.917351222,-2151252.30965181
645610.745018276,-2151252.30965181
648988.57268533,-2151252.30965181
652366.400352384,-2151252.30965181
655744.228019438,-2151252.30965181
659122.055686492,-2151252.30965181
662499.883353546,-2151252.30965181
665877.711020601,-2151252.30965181
669255.538687655,-2151252.30965181
672633.366354709,-2151252.30965181
676011.194021763,-2151252.30965181
679389.021688817,-2151252.30965181
682766.849355871,-2151252.30965181
686144.677022925,-2151252.30965181
689522.50468998,-2151252.30965181
692900.332357034,-2151252.30965181
696278.160024088,-2151252.30965181
699655.987691142,-2151252.30965181
703033.815358196,-2151252.30965181
706411.64302525,-2151252.30965181
709789.470692304,-2151252.30965181
713167.298359358,-2151252.30965181
716545.126026413,-2151252.30965181
719922.953693467,-2151252.30965181
723300.781360521,-2151252.30965181
422674.118992702,-2149740.06481762
426051.946659757,-2149740.06481762
429429.774326811,-2149740.06481762
432807.601993865,-2149740.06481762
436185.429660919,-2149740.06481762
439563.257327973,-2149740.06481762
442941.084995027,-2149740.06481762
446318.912662081,-2149740.06481762
449696.740329136,-2149740.06481762
453074.56799619,-2149740.06481762
456452.395663244,-2149740.06481762
459830.223330298,-2149740.06481762
463208.050997352,-2149740.06481762
466585.878664406,-2149740.06481762
469963.70633146,-2149740.06481762
473341.533998515,-2149740.06481762
476719.361665569,-2149740.06481762
564542.881008976,-2149740.06481762
567920.70867603,-2149740.06481762
571298.536343085,-2149740.06481762
574676.364010139,-2149740.06481762
578054.191677193,-2149740.06481762
581432.019344247,-2149740.06481762
584809.847011301,-2149740.06481762
588187.674678355,-2149740.06481762
591565.502345409,-2149740.06481762
594943.330012464,-2149740.06481762
598321.157679518,-2149740.06481762
601698.985346572,-2149740.06481762
605076.813013626,-2149740.06481762
608454.64068068,-2149740.06481762
611832.468347734,-2149740.06481762
615210.296014788,-2149740.06481762
618588.123681843,-2149740.06481762
621965.951348897,-2149740.06481762
625343.779015951,-2149740.06481762
628721.606683005,-2149740.06481762
632099.434350059,-2149740.06481762
635477.262017113,-2149740.06481762
638855.089684167,-2149740.06481762
642232.917351222,-2149740.06481762
645610.745018276,-2149740.06481762
648988.57268533,-2149740.06481762
652366.400352384,-2149740.06481762
655744.228019438,-2149740.06481762
659122.055686492,-2149740.06481762
662499.883353546,-2149740.06481762
665877.711020601,-2149740.06481762
669255.538687655,-2149740.06481762
672633.366354709,-2149740.06481762
676011.194021763,-2149740.06481762
679389.021688817,-2149740.06481762
682766.849355871,-2149740.06481762
686144.677022925,-2149740.06481762
689522.50468998,-2149740.06481762
692900.332357034,-2149740.06481762
696278.160024088,-2149740.06481762
699655.987691142,-2149740.06481762
703033.815358196,-2149740.06481762
706411.64302525,-2149740.06481762
709789.470692304,-2149740.06481762
713167.298359358,-2149740.06481762
716545.126026413,-2149740.06481762
719922.953693467,-2149740.06481762
723300.781360521,-2149740.06481762
726678.609027575,-2149740.06481762
422674.118992702,-2148227.81998343
426051.946659757,-2148227.81998343
429429.774326811,-2148227.81998343
432807.601993865,-2148227.81998343
436185.429660919,-2148227.81998343
439563.257327973,-2148227.81998343
442941.084995027,-2148227.81998343
446318.912662081,-2148227.81998343
449696.740329136,-2148227.81998343
453074.56799619,-2148227.81998343
456452.395663244,-2148227.81998343
459830.223330298,-2148227.81998343
463208.050997352,-2148227.81998343
466585.878664406,-2148227.81998343
469963.70633146,-2148227.81998343
473341.533998515,-2148227.81998343
476719.361665569,-2148227.81998343
557787.225674868,-2148227.81998343
561165.053341922,-2148227.81998343
564542.881008976,-2148227.81998343
567920.70867603,-2148227.81998343
571298.536343085,-2148227.81998343
574676.364010139,-2148227.81998343
578054.191677193,-2148227.81998343
581432.019344247,-2148227.81998343
584809.847011301,-2148227.81998343
588187.674678355,-2148227.81998343
591565.502345409,-2148227.81998343
594943.330012464,-2148227.81998343
598321.157679518,-2148227.81998343
601698.985346572,-2148227.81998343
605076.813013626,-2148227.81998343
608454.64068068,-2148227.81998343
611832.468347734,-2148227.81998343
615210.296014788,-2148227.81998343
618588.123681843,-2148227.81998343
621965.951348897,-2148227.81998343
625343.779015951,-2148227.81998343
628721.606683005,-2148227.81998343
632099.434350059,-2148227.81998343
635477.262017113,-2148227.81998343
638855.089684167,-2148227.81998343
642232.917351222,-2148227.81998343
645610.745018276,-2148227.81998343
648988.57268533,-2148227.81998343
652366.400352384,-2148227.81998343
655744.228019438,-2148227.81998343
659122.055686492,-2148227.81998343
662499.883353546,-2148227.81998343
665877.711020601,-2148227.81998343
669255.538687655,-2148227.81998343
672633.366354709,-2148227.81998343
676011.194021763,-2148227.81998343
679389.021688817,-2148227.81998343
682766.849355871,-2148227.81998343
686144.677022925,-2148227.81998343
689522.50468998,-2148227.81998343
692900.332357034,-2148227.81998343
696278.160024088,-2148227.81998343
699655.987691142,-2148227.81998343
703033.815358196,-2148227.81998343
706411.64302525,-2148227.81998343
709789.470692304,-2148227.81998343
713167.298359358,-2148227.81998343
716545.126026413,-2148227.81998343
719922.953693467,-2148227.81998343
723300.781360521,-2148227.81998343
726678.609027575,-2148227.81998343
422674.118992702,-2146715.57514925
426051.946659757,-2146715.57514925
429429.774326811,-2146715.57514925
432807.601993865,-2146715.57514925
436185.429660919,-2146715.57514925
439563.257327973,-2146715.57514925
442941.084995027,-2146715.57514925
446318.912662081,-2146715.57514925
449696.740329136,-2146715.57514925
453074.56799619,-2146715.57514925
456452.395663244,-2146715.57514925
459830.223330298,-2146715.57514925
463208.050997352,-2146715.57514925
466585.878664406,-2146715.57514925
469963.70633146,-2146715.57514925
473341.533998515,-2146715.57514925
476719.361665569,-2146715.57514925
480097.189332623,-2146715.57514925
483475.016999677,-2146715.57514925
486852.844666731,-2146715.57514925
490230.672333785,-2146715.57514925
527386.776671381,-2146715.57514925
530764.604338435,-2146715.57514925
534142.432005489,-2146715.57514925
537520.259672543,-2146715.57514925
540898.087339597,-2146715.57514925
544275.915006652,-2146715.57514925
547653.742673706,-2146715.57514925
551031.57034076,-2146715.57514925
554409.398007814,-2146715.57514925
557787.225674868,-2146715.57514925
561165.053341922,-2146715.57514925
564542.881008976,-2146715.57514925
567920.70867603,-2146715.57514925
571298.536343085,-2146715.57514925
574676.364010139,-2146715.57514925
578054.191677193,-2146715.57514925
581432.019344247,-2146715.57514925
584809.847011301,-2146715.57514925
588187.674678355,-2146715.57514925
591565.502345409,-2146715.57514925
594943.330012464,-2146715.57514925
598321.157679518,-2146715.57514925
601698.985346572,-2146715.57514925
605076.813013626,-2146715.57514925
608454.64068068,-2146715.57514925
611832.468347734,-2146715.57514925
615210.296014788,-2146715.57514925
618588.123681843,-2146715.57514925
621965.951348897,-2146715.57514925
625343.779015951,-2146715.57514925
628721.606683005,-2146715.57514925
632099.434350059,-2146715.57514925
635477.262017113,-2146715.57514925
638855.089684167,-2146715.57514925
642232.917351222,-2146715.57514925
645610.745018276,-2146715.57514925
648988.57268533,-2146715.57514925
652366.400352384,-2146715.57514925
655744.228019438,-2146715.57514925
659122.055686492,-2146715.57514925
662499.883353546,-2146715.57514925
665877.711020601,-2146715.57514925
669255.538687655,-2146715.57514925
672633.366354709,-2146715.57514925
676011.194021763,-2146715.57514925
679389.021688817,-2146715.57514925
682766.849355871,-2146715.57514925
686144.677022925,-2146715.57514925
689522.50468998,-2146715.57514925
692900.332357034,-2146715.57514925
696278.160024088,-2146715.57514925
699655.987691142,-2146715.57514925
703033.815358196,-2146715.57514925
706411.64302525,-2146715.57514925
709789.470692304,-2146715.57514925
713167.298359358,-2146715.57514925
716545.126026413,-2146715.57514925
719922.953693467,-2146715.57514925
723300.781360521,-2146715.57514925
726678.609027575,-2146715.57514925
730056.436694629,-2146715.57514925
422674.118992702,-2145203.33031506
426051.946659757,-2145203.33031506
429429.774326811,-2145203.33031506
432807.601993865,-2145203.33031506
436185.429660919,-2145203.33031506
439563.257327973,-2145203.33031506
442941.084995027,-2145203.33031506
446318.912662081,-2145203.33031506
449696.740329136,-2145203.33031506
453074.56799619,-2145203.33031506
456452.395663244,-2145203.33031506
459830.223330298,-2145203.33031506
463208.050997352,-2145203.33031506
466585.878664406,-2145203.33031506
469963.70633146,-2145203.33031506
473341.533998515,-2145203.33031506
476719.361665569,-2145203.33031506
480097.189332623,-2145203.33031506
483475.016999677,-2145203.33031506
486852.844666731,-2145203.33031506
490230.672333785,-2145203.33031506
493608.500000839,-2145203.33031506
496986.327667893,-2145203.33031506
500364.155334948,-2145203.33031506
517253.293670218,-2145203.33031506
520631.121337272,-2145203.33031506
524008.949004327,-2145203.33031506
527386.776671381,-2145203.33031506
530764.604338435,-2145203.33031506
534142.432005489,-2145203.33031506
537520.259672543,-2145203.33031506
540898.087339597,-2145203.33031506
544275.915006652,-2145203.33031506
547653.742673706,-2145203.33031506
551031.57034076,-2145203.33031506
554409.398007814,-2145203.33031506
557787.225674868,-2145203.33031506
561165.053341922,-2145203.33031506
564542.881008976,-2145203.33031506
567920.70867603,-2145203.33031506
571298.536343085,-2145203.33031506
574676.364010139,-2145203.33031506
578054.191677193,-2145203.33031506
581432.019344247,-2145203.33031506
584809.847011301,-2145203.33031506
588187.674678355,-2145203.33031506
591565.502345409,-2145203.33031506
594943.330012464,-2145203.33031506
598321.157679518,-2145203.33031506
601698.985346572,-2145203.33031506
605076.813013626,-2145203.33031506
608454.64068068,-2145203.33031506
611832.468347734,-2145203.33031506
615210.296014788,-2145203.33031506
618588.123681843,-2145203.33031506
621965.951348897,-2145203.33031506
625343.779015951,-2145203.33031506
628721.606683005,-2145203.33031506
632099.434350059,-2145203.33031506
635477.262017113,-2145203.33031506
638855.089684167,-2145203.33031506
642232.917351222,-2145203.33031506
645610.745018276,-2145203.33031506
648988.57268533,-2145203.33031506
652366.400352384,-2145203.33031506
655744.228019438,-2145203.33031506
659122.055686492,-2145203.33031506
662499.883353546,-2145203.33031506
665877.711020601,-2145203.33031506
669255.538687655,-2145203.33031506
672633.366354709,-2145203.33031506
676011.194021763,-2145203.33031506
679389.021688817,-2145203.33031506
682766.849355871,-2145203.33031506
686144.677022925,-2145203.33031506
689522.50468998,-2145203.33031506
692900.332357034,-2145203.33031506
696278.160024088,-2145203.33031506
699655.987691142,-2145203.33031506
703033.815358196,-2145203.33031506
706411.64302525,-2145203.33031506
709789.470692304,-2145203.33031506
713167.298359358,-2145203.33031506
716545.126026413,-2145203.33031506
719922.953693467,-2145203.33031506
723300.781360521,-2145203.33031506
726678.609027575,-2145203.33031506
730056.436694629,-2145203.33031506
422674.118992702,-2143691.08548087
426051.946659757,-2143691.08548087
429429.774326811,-2143691.08548087
432807.601993865,-2143691.08548087
436185.429660919,-2143691.08548087
439563.257327973,-2143691.08548087
442941.084995027,-2143691.08548087
446318.912662081,-2143691.08548087
449696.740329136,-2143691.08548087
453074.56799619,-2143691.08548087
456452.395663244,-2143691.08548087
459830.223330298,-2143691.08548087
463208.050997352,-2143691.08548087
466585.878664406,-2143691.08548087
469963.70633146,-2143691.08548087
473341.533998515,-2143691.08548087
476719.361665569,-2143691.08548087
480097.189332623,-2143691.08548087
483475.016999677,-2143691.08548087
486852.844666731,-2143691.08548087
490230.672333785,-2143691.08548087
